255 0 0 0 0 0 0 0 0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0 -nan 
265 0 0 0 0 0 0 0 0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0 -nan 
275 0 0 0 0 0 0 0 0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0 -nan 
925 -1.5297e+07 2.19694e+07 4.97597e+06 2.64308e+06 1.62084e+08 3.23075e+08 1.65123e+07 3.89529e+06 -7.78823 11.1854 2.53344 1.34568 4.67612 6.27504 1.4102 0.415169 1.96412e+06 inf 
935 -1.5893e+07 2.20389e+07 5.10682e+06 2.79896e+06 1.70864e+08 3.20772e+08 1.71599e+07 4.28856e+06 -7.9207 10.9836 2.54512 1.39493 4.73468 6.26295 1.4403 0.437578 2.00652e+06 inf 
945 -1.6547e+07 2.20555e+07 5.22571e+06 2.95458e+06 1.80955e+08 3.17196e+08 1.77418e+07 4.69356e+06 -8.06132 10.7449 2.54585 1.4394 4.81372 6.25112 1.47039 0.463365 2.05264e+06 inf 
955 -1.72492e+07 2.20111e+07 5.33001e+06 3.11197e+06 1.92091e+08 3.11964e+08 1.82267e+07 5.11162e+06 -8.21186 10.4789 2.53746 1.48152 4.90045 6.22178 1.49616 0.488465 2.10053e+06 inf 
965 -1.80712e+07 2.19893e+07 5.43934e+06 3.27572e+06 2.05713e+08 3.07162e+08 1.87281e+07 5.55573e+06 -8.38776 10.2064 2.52468 1.52043 5.01274 6.19675 1.52273 0.516707 2.15447e+06 inf 
975 -1.90094e+07 2.19758e+07 5.55059e+06 3.44418e+06 2.21813e+08 3.02353e+08 1.92221e+07 6.02707e+06 -8.6159 9.96038 2.51577 1.56105 5.12851 6.15064 1.54376 0.542997 2.20632e+06 inf 
985 -1.9978e+07 2.18646e+07 5.63649e+06 3.605e+06 2.39362e+08 2.958e+08 1.95919e+07 6.49648e+06 -8.86465 9.70182 2.50103 1.59962 5.25625 6.09326 1.56148 0.569083 2.25366e+06 inf 
995 -2.10909e+07 2.17887e+07 5.73007e+06 3.77578e+06 2.59994e+08 2.89691e+08 1.99699e+07 6.99736e+06 -9.14056 9.44299 2.48335 1.63638 5.3971 6.0315 1.57725 0.59568 2.3074e+06 inf 
1005 -2.2306e+07 2.16921e+07 5.81746e+06 3.94917e+06 2.8373e+08 2.83428e+08 2.03206e+07 7.52063e+06 -9.41721 9.158 2.45603 1.66727 5.57691 5.9824 1.59591 0.628718 2.36864e+06 inf 
1015 -2.36493e+07 2.1604e+07 5.90592e+06 4.12712e+06 3.11067e+08 2.77428e+08 2.06698e+07 8.07324e+06 -9.74624 8.90333 2.43392 1.70085 5.76251 5.92138 1.61071 0.658948 2.42651e+06 inf 
1025 -2.51598e+07 2.1547e+07 6.00226e+06 4.31649e+06 3.43129e+08 2.72134e+08 2.1056e+07 8.67235e+06 -10.1008 8.65038 2.4097 1.73292 5.97735 5.86714 1.62684 0.691831 2.49088e+06 inf 
