255 0 0 0 0 0 0 0 0 0 0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0 -nan 
265 0 0 0 0 0 0 0 0 0 0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0 -nan 
275 0 0 0 0 0 0 0 0 0 0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0 -nan 
1065 3.78858e+09 1.03091e+09 1.05126e+09 3.74408e+06 727256 8.51778e+12 4.93821e+11 4.93353e+11 5.82197e+06 221609 1346.83 366.484 373.718 1.33101 0.258537 1101.86 203.08 188.998 0.545995 0.109269 2.81297e+06 inf 
1075 3.79333e+09 1.05849e+09 1.06676e+09 3.72616e+06 681465 8.3903e+12 5.09014e+11 4.94844e+11 5.63654e+06 190154 1305.53 364.294 367.141 1.28242 0.234537 1087.77 206.094 188.457 0.543423 0.102162 2.90558e+06 inf 
1085 3.78256e+09 1.08282e+09 1.08092e+09 3.69816e+06 637542 8.21831e+12 5.21658e+11 4.95391e+11 5.43022e+06 162747 1252.88 358.655 358.028 1.22492 0.211169 1073.5 210.124 189.477 0.546065 0.0965055 3.0191e+06 inf 
1095 3.78438e+09 1.11038e+09 1.0996e+09 3.6786e+06 598344 8.0686e+12 5.3548e+11 4.98365e+11 5.24116e+06 139807 1207.66 354.34 350.9 1.1739 0.190942 1056.59 212.894 189.489 0.542673 0.0903097 3.13364e+06 inf 
1105 3.76229e+09 1.13166e+09 1.11395e+09 3.63989e+06 559284 7.86123e+12 5.45177e+11 4.99046e+11 5.0233e+06 119550 1159.21 348.679 343.223 1.1215 0.172322 1038.45 215.404 189.631 0.538505 0.0844983 3.24557e+06 inf 
1115 3.75721e+09 1.15767e+09 1.13484e+09 3.61665e+06 525482 7.69106e+12 5.56637e+11 5.02707e+11 4.82873e+06 102738 1103.95 340.149 333.441 1.06265 0.154398 1020.34 218.748 191.111 0.538105 0.0796743 3.40342e+06 inf 
1125 3.73974e+09 1.17948e+09 1.15303e+09 3.57882e+06 492144 7.49391e+12 5.65519e+11 5.05387e+11 4.62115e+06 88058.2 1054.27 332.508 325.05 1.0089 0.13874 1000.56 221.052 191.875 0.533722 0.0746701 3.54723e+06 inf 
1135 3.72772e+09 1.20368e+09 1.17569e+09 3.55038e+06 462564 7.30035e+12 5.74398e+11 5.09557e+11 4.42574e+06 75684.1 998.836 322.525 315.024 0.951319 0.123943 979.002 223.353 193.119 0.529964 0.0701247 3.73206e+06 inf 
1145 3.7015e+09 1.22364e+09 1.19635e+09 3.51203e+06 433937 7.07991e+12 5.80092e+11 5.1233e+11 4.21891e+06 64877.7 940.236 310.824 303.89 0.892109 0.110226 956.221 225.257 194.397 0.525175 0.0658032 3.93678e+06 inf 
1155 3.6819e+09 1.24525e+09 1.22055e+09 3.47862e+06 407979 6.87118e+12 5.8591e+11 5.16545e+11 4.02438e+06 55750.1 882.686 298.532 292.609 0.833952 0.0978074 931.739 226.588 195.485 0.518955 0.0616362 4.17125e+06 inf 
1165 3.66171e+09 1.26716e+09 1.24734e+09 3.4483e+06 384211 6.65859e+12 5.90652e+11 5.21224e+11 3.83551e+06 47946.6 822.547 284.648 280.196 0.774607 0.0863071 905.078 227.28 196.406 0.511442 0.0576329 4.45167e+06 inf 
1175 3.63503e+09 1.28608e+09 1.27303e+09 3.41056e+06 361354 6.43904e+12 5.93412e+11 5.25399e+11 3.64528e+06 41196.7 765.659 270.891 268.143 0.718378 0.0761132 877.52 227.179 196.891 0.501747 0.0537045 4.74759e+06 inf 
1185 3.60491e+09 1.30399e+09 1.29996e+09 3.37279e+06 340104 6.20954e+12 5.94546e+11 5.29494e+11 3.45983e+06 35412 709.22 256.544 255.75 0.663554 0.0669112 847.736 226.173 196.884 0.49028 0.0498976 5.08292e+06 inf 
1195 3.5734e+09 1.32037e+09 1.32679e+09 3.33114e+06 319951 5.98077e+12 5.9451e+11 5.33719e+11 3.27975e+06 30450.4 655.905 242.357 243.535 0.611437 0.0587275 817.05 224.47 196.611 0.47765 0.0462633 5.44805e+06 inf 
1205 3.54789e+09 1.33914e+09 1.35909e+09 3.29941e+06 302083 5.76449e+12 5.94419e+11 5.39115e+11 3.11175e+06 26246.4 592.642 223.691 227.023 0.551136 0.0504602 782.1 221.934 196.252 0.464799 0.0428718 5.98656e+06 inf 
1215 3.50755e+09 1.3521e+09 1.3876e+09 3.25535e+06 284353 5.52655e+12 5.90811e+11 5.42539e+11 2.93845e+06 22555.7 533.819 205.778 211.18 0.495436 0.043276 745.741 218.109 194.865 0.449165 0.0394965 6.57068e+06 inf 
1225 3.46867e+09 1.36547e+09 1.41896e+09 3.2159e+06 268203 5.29202e+12 5.86347e+11 5.46301e+11 2.77481e+06 19413.1 479.911 188.921 196.321 0.444939 0.0371075 708.427 213.151 192.463 0.431208 0.0361795 7.22774e+06 inf 
1235 3.43177e+09 1.37857e+09 1.45238e+09 3.17794e+06 253242 5.06779e+12 5.81369e+11 5.50474e+11 2.61956e+06 16729.6 428.731 172.225 181.446 0.397019 0.0316375 670.304 207.29 189.336 0.41187 0.0330014 8.00449e+06 inf 
1245 3.39028e+09 1.38962e+09 1.48605e+09 3.13807e+06 239108 4.83812e+12 5.74627e+11 5.54041e+11 2.4688e+06 14412.8 382.368 156.726 167.602 0.353923 0.0269675 632.025 200.613 185.462 0.39138 0.0299714 8.86654e+06 inf 
