255 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0 -nan 
265 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0 -nan 
275 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0 -nan 
285 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0 -nan 
585 8491.34 312594 35764.3 5.67312 13.7797 115.483 454.694 118.918 1.10619e+06 51.5261 66758.2 874.885 3.14635e-05 0.000170274 0.0121604 0.143951 0.00991446 835978 0.00580108 0.213557 0.0244333 3.87574e-06 9.41394e-06 7.88951e-05 0.000310636 8.12419e-05 0.755725 0.00124454 0.0010347 0.000845806 2.54435e-06 5.26351e-06 4.56423e-05 4.29978e-05 1.31561e-05 0.000465611 1.46375e+06 inf 
595 8303.43 309664 36875.9 6.4214 15.6068 125.271 451.983 117.153 1.09944e+06 49.6829 65906.4 935.665 4.01578e-05 0.000217737 0.0142387 0.142911 0.00968129 830772 0.00570682 0.212827 0.0253442 4.41333e-06 1.07263e-05 8.60969e-05 0.000310641 8.05174e-05 0.75563 0.00125637 0.00106173 0.000859307 2.84997e-06 5.88157e-06 4.87174e-05 4.15062e-05 1.30671e-05 0.00046788 1.455e+06 inf 
605 8134.14 307316 38046.9 7.2497 17.6735 135.571 449.074 115.419 1.09476e+06 48.0017 65180.8 1000.13 5.09653e-05 0.000278059 0.016582 0.141517 0.00943816 827134 0.00561368 0.212091 0.0262576 5.0033e-06 1.21971e-05 9.35629e-05 0.000309923 7.96551e-05 0.755537 0.00127058 0.00108983 0.000873991 3.18436e-06 6.56728e-06 5.18639e-05 4.01751e-05 1.29885e-05 0.000471155 1.44898e+06 inf 
615 7991.15 305892 39330.6 8.1505 19.9926 146.246 446.574 113.886 1.09338e+06 46.4924 64651.5 1069.93 6.39652e-05 0.000353214 0.01913 0.139963 0.00920078 825996 0.00552129 0.211348 0.0271745 5.63139e-06 1.38134e-05 0.000101045 0.00030855 7.8687e-05 0.755448 0.0012799 0.00111837 0.00088687 3.53308e-06 7.29617e-06 5.48381e-05 3.8747e-05 1.28614e-05 0.000476218 1.44733e+06 inf 
625 7842.23 303958 40548.3 9.12295 22.564 157.097 442.667 111.911 1.09022e+06 45.0028 64014.7 1140.32 7.97248e-05 0.000447339 0.021925 0.13778 0.00891034 823511 0.00543349 0.210597 0.0280939 6.32084e-06 1.56335e-05 0.000108844 0.000306702 7.75376e-05 0.75536 0.00128739 0.00114492 0.000898434 3.90952e-06 8.09526e-06 5.78242e-05 3.73509e-05 1.27062e-05 0.000481459 1.44331e+06 inf 
635 7717.22 302958 41890.4 10.1841 25.4515 168.401 439.281 110.211 1.09043e+06 43.6743 63575.1 1216.64 9.86303e-05 0.000564664 0.0249695 0.135542 0.0086409 823576 0.00534526 0.209841 0.029015 7.05391e-06 1.76287e-05 0.000116642 0.000304264 7.63368e-05 0.755277 0.00129569 0.00117592 0.000909658 4.30787e-06 8.9631e-06 6.07427e-05 3.61244e-05 1.25596e-05 0.000489158 1.44375e+06 inf 
645 7587.57 302030 43257.1 11.3046 28.624 179.626 435.131 108.426 1.09093e+06 42.3171 63150.4 1296.54 0.000120855 0.000709023 0.0281911 0.132847 0.00836181 823869 0.00525247 0.209079 0.0299446 7.82558e-06 1.98149e-05 0.000124346 0.000301218 7.50577e-05 0.755195 0.00130591 0.00120744 0.00092111 4.73516e-06 9.90902e-06 6.36656e-05 3.50758e-05 1.2441e-05 0.000497561 1.44457e+06 inf 
655 7463.52 300888 44592.3 12.5125 32.1346 191.082 430.361 106.407 1.09071e+06 41.0546 62679.9 1377.9 0.000147233 0.000887652 0.0316649 0.129889 0.00805619 823614 0.00516712 0.208309 0.030872 8.66264e-06 2.22473e-05 0.000132289 0.000297946 7.36676e-05 0.755117 0.00131287 0.00124052 0.000930528 5.18563e-06 1.09359e-05 6.64962e-05 3.3946e-05 1.22686e-05 0.0005077 1.44443e+06 inf 
665 7373.28 301154 46156.4 13.8573 36.1829 203.537 427.078 104.726 1.09566e+06 39.9856 62500.9 1469.39 0.000178765 0.00111242 0.0354909 0.127259 0.00776888 827268 0.00508107 0.207531 0.0318072 9.54932e-06 2.49343e-05 0.000140261 0.000294308 7.21686e-05 0.75504 0.00131817 0.00127496 0.000938995 5.65691e-06 1.20361e-05 6.91678e-05 3.28606e-05 1.20571e-05 0.000517971 1.45113e+06 inf 
675 7270.91 301172 47698 15.247 40.5475 215.58 422.772 102.899 1.09976e+06 38.8508 62269.6 1563.13 0.000214846 0.00138372 0.0394243 0.12419 0.00747295 830283 0.00499137 0.20675 0.032744 1.04669e-05 2.78353e-05 0.000147993 0.000290227 7.06388e-05 0.754968 0.00132542 0.00130843 0.000947738 6.159e-06 1.32325e-05 7.185e-05 3.1982e-05 1.18414e-05 0.000530569 1.4567e+06 inf 
